State	State's Utility	Best Action
LLHMLLML	192.99455175055851	1
LLHMMLHL	147.7719777722321	1
LLHMMMML	141.96911197108707	3
MLHMMMML	157.74369983394772	3
MLHLMMML	208.60434745421222	0
MLHMHMHL	140.60411092660857	3
MLHMMMHL	211.782608282458	3
MLHLMMHL	279.7587104189972	0
MLHLLMML	281.7828393770975	2
MLHLLMHL	321.9543735616293	1
MLHLLHML	109.9980636740211	3
MLHLLHHL	99.9980636740211	1
LMHLLHHL	90.54297766733023	2
MMHLLHHL	-20.0	2
HHHHMMHL	-100.0	3
HHMHMMML	-60.54656228500018	0
MHMHMMHL	21.615281080969353	2
MMMHMHHL	-80.0	2
LHMHLMHM	-50.0	2
MHMHLHHM	-90.0	2
LLHMLLHL	851.8352157729594	2
MLHHMLHL	455.5839115996712	0
HHHHMLHL	-110.79490079525327	3
HHLHMHHL	36.33721218694173	3
HHLHMMML	118.15268051771943	1
HMLHMHML	-50.0	1
HMLHMMML	-40.0	2
HMLHMHHL	-60.0	3
HMLHHHHL	-70.0	2
HHLMHMML	-17.728070648186787	0
MHLHMMML	35.858483491812194	0
MHMHMMML	84.28798809181137	1
MHMHMHML	171.4318820918106	1
MMMHMHML	118.05640396639296	0
LLHHMHML	320.6923498053735	3
LLHHLHHM	378.5473037264521	1
LLHHMHHM	453.94169126685495	1
MHHHLHHM	-100.0	3
